feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,label,filename
0.45579811930656433,0.5916798114776611,0.573619544506073,0.5694333910942078,0.45932283997535706,0.42373207211494446,0.4172084927558899,0.43670642375946045,0.5803958773612976,0.5636494755744934,0.5579413175582886,0.4526187777519226,0.3069918751716614,0.29751071333885193,0.2822518050670624,0.37400034070014954,0.35614731907844543,0.3685172200202942,0.38396844267845154,0.37732309103012085,0.3653865158557892,0.28960347175598145,0.3370126187801361,0.32666194438934326,-9.384874829265755e-06,0.06887637823820114,0.0,-50.15148162841797,-80.0,13.394058227539062,-1.5062085390090942,-0.7576406002044678,-0.42643511295318604,-0.4321225881576538,-0.07197396457195282,0.04360025003552437,0.12363465130329132,0.15521636605262756,0.21989122033119202,0.03818013146519661,0.10719262063503265,-0.03692745044827461,0.03158244863152504,-249.24513244628906,74.20811462402344,-2.939755916595459,21.422739028930664,-11.81745433807373,6.9739861488342285,-18.205095291137695,2.866431951522827,-22.97859001159668,5.815995216369629,-13.2992582321167,11.510649681091309,-9.650725364685059,92.14897155761719,60.97241973876953,12.232159614562988,12.22107219696045,10.046731948852539,7.814148902893066,8.928572654724121,8.58801555633545,12.13458251953125,8.249549865722656,6.075717926025391,3.450305223464966,5.0890703201293945,1.8768416509828967e-07,0.03282465413212776,3868.2001953125,1053.260009765625,152.68789672851562,3715.51220703125,1114.1002197265625,0.06301821768283844,0.06079539656639099,1701.0848902862715,354.6059469914743,2175.3690285833904,1209.3333558117256,3826.628989361702,2059.113968758685,117.1875,0.2337932180851064,0.1907413979727761,threatened,threatened_037_processed_aug1.wav
0.2586442530155182,0.23159503936767578,0.22441107034683228,0.29884669184684753,0.35937631130218506,0.12928423285484314,0.06502658128738403,0.041314803063869476,0.07111179828643799,0.20355404913425446,0.32856225967407227,0.3004016578197479,0.3112979233264923,0.2950931787490845,0.3155032694339752,0.33114099502563477,0.3915061056613922,0.21251210570335388,0.12446514517068863,0.08997077494859695,0.14403218030929565,0.31989479064941406,0.38673776388168335,0.33222833275794983,2.196890591221745e-06,0.09558597952127457,0.0,-63.68180847167969,-80.0,16.133258819580078,-3.2787070274353027,-0.9287322163581848,0.02691676840186119,0.07859165221452713,0.15721917152404785,0.1485864818096161,0.26037219166755676,0.5386549234390259,0.11519894748926163,0.6942717432975769,-0.2835008502006531,-0.1255960464477539,-0.128904327750206,-285.5790710449219,29.108341217041016,-2.0006747245788574,-20.222667694091797,-17.886323928833008,-10.109443664550781,-7.437211036682129,-40.95944595336914,-13.513035774230957,-2.636960744857788,24.699302673339844,15.298415184020996,-6.340787887573242,147.68626403808594,28.39461898803711,19.513763427734375,22.165674209594727,17.8037166595459,10.330127716064453,11.127494812011719,27.076431274414062,13.32575511932373,15.877577781677246,17.03253173828125,11.615775108337402,10.645608901977539,-2.2281225028564222e-05,0.09733528643846512,3915.58447265625,767.5549926757812,162.12408447265625,3753.46044921875,593.46337890625,0.09714934229850769,0.11609312146902084,1870.887995939571,934.6208705486882,2168.480584832649,1372.5953676570778,4594.664228723404,2608.9262717903007,117.1875,0.15673828125,0.1465082503537128,threatened,threatened_054_processed_aug1.wav
0.021223654970526695,0.024942265823483467,0.03196897730231285,0.03598912060260773,0.0615035817027092,0.07093247771263123,0.2158454805612564,0.8238282799720764,0.30807867646217346,0.04868729040026665,0.02093534730374813,0.022188546136021614,0.08187910914421082,0.09699009358882904,0.11409037560224533,0.12445173412561417,0.20111596584320068,0.21211253106594086,0.26926442980766296,0.31410717964172363,0.3243781626224518,0.13199183344841003,0.08586999028921127,0.08055177330970764,-7.468835974577814e-06,0.34994879364967346,3.814697265625e-06,-52.80802917480469,-80.0,14.328794479370117,-0.5074565410614014,-0.9358999133110046,0.19231800734996796,0.1181025430560112,-0.050081390887498856,0.3999287188053131,0.19299183785915375,0.5168846845626831,0.03187831863760948,-0.08059174567461014,0.07396115362644196,-0.1434992253780365,-0.08091937005519867,-167.37242126464844,-3.906975507736206,-16.79488754272461,-51.295310974121094,-45.431941986083984,-2.4369606971740723,-7.8644304275512695,-0.29337072372436523,-2.698991537094116,21.84575080871582,-15.913630485534668,-15.205918312072754,-26.23186683654785,67.40409088134766,18.341161727905273,27.785573959350586,10.291604995727539,6.679682731628418,8.179320335388184,15.156795501708984,11.12216567993164,6.14209508895874,9.375889778137207,8.639325141906738,10.738300323486328,5.788391590118408,-1.7381349607603624e-05,0.08097273856401443,1355.54833984375,811.5330200195312,449.3161926269531,906.232177734375,98.59696197509766,0.3455592691898346,0.11906464397907257,2034.7543555109971,165.17672045071433,2361.712818926394,207.57381080588232,5126.41289893617,681.0655306816078,125.0,0.10545836103723404,0.021252677033112188,threatened,threatened_187_processed_aug2.wav
0.49128958582878113,0.5929882526397705,0.7061127424240112,0.5909865498542786,0.5778136253356934,0.6304206252098083,0.6465575695037842,0.6333650350570679,0.6453661918640137,0.5816891193389893,0.5765641927719116,0.5027371048927307,0.2752229571342468,0.23106858134269714,0.2544529139995575,0.25413548946380615,0.3226451575756073,0.3343503177165985,0.3090682625770569,0.3269498944282532,0.34766754508018494,0.27220091223716736,0.28108060359954834,0.26616185903549194,-1.3346172636374831e-05,0.02877628244459629,-1.9073486328125e-06,-51.47445297241211,-80.0,14.040579795837402,-6.070497512817383,-1.5199083089828491,0.6645160913467407,0.23604141175746918,0.6808017492294312,0.3497966229915619,-0.10973624140024185,-0.24900564551353455,0.3808775544166565,-0.14070837199687958,0.19047057628631592,0.044022612273693085,0.22061200439929962,-277.2322692871094,32.58672332763672,-29.5826358795166,10.232414245605469,-18.917015075683594,6.900153636932373,-15.713245391845703,9.994253158569336,-19.367813110351562,11.868010520935059,-10.6105375289917,8.566317558288574,-14.935873031616211,127.42924499511719,34.580936431884766,31.828899383544922,12.273208618164062,14.253018379211426,9.839247703552246,11.887094497680664,5.690128803253174,11.886269569396973,7.438003063201904,8.050201416015625,5.641627788543701,8.197163581848145,-1.7165037206723355e-05,0.05691748112440109,3936.427490234375,1508.6943359375,160.57223510742188,3775.855224609375,1186.1126708984375,0.0384327694773674,0.05849622189998627,1874.7165372888635,309.7900944650356,2927.5016591118383,764.8048827137083,5122.755984042553,1270.058387052227,187.5,0.3357193317819149,0.137343528617948,threatened,threatened_069_processed_aug3.wav
0.15011171996593475,0.1670088917016983,0.14505735039710999,0.1433107554912567,0.19529330730438232,0.18142355978488922,0.15661689639091492,0.16207584738731384,0.1384049355983734,0.08482074737548828,0.10764287412166595,0.1526995152235031,0.26787465810775757,0.2777930200099945,0.24489013850688934,0.25811174511909485,0.32983729243278503,0.2958514094352722,0.30242136120796204,0.29670000076293945,0.2750747501850128,0.2025900036096573,0.25856974720954895,0.2632963955402374,-3.867099707122179e-08,0.11820293962955475,0.0,-55.945674896240234,-80.0,20.752845764160156,-2.49076771736145,-1.549399495124817,-0.5213311314582825,-0.3031112253665924,-0.17778858542442322,-0.03703172132372856,0.17913229763507843,0.09146878123283386,-0.05659584328532219,0.05525248125195503,0.05427263304591179,0.016161365434527397,0.14498655498027802,-235.36395263671875,52.482391357421875,-4.349215984344482,10.893195152282715,-9.705754280090332,-0.010935519821941853,-2.068478584289551,1.693954348564148,-0.769244909286499,-1.3277058601379395,-7.789770126342773,2.08677339553833,-6.932968616485596,208.6863555908203,43.53171157836914,18.454965591430664,22.038223266601562,17.77903175354004,15.635568618774414,14.254514694213867,7.485742568969727,8.628684043884277,6.75077486038208,9.738810539245605,5.483405590057373,9.469156265258789,4.117432763450779e-05,0.13303200900554657,972.6260375976562,424.0390319824219,224.98876953125,747.6372680664062,213.42507934570312,0.15860460698604584,0.13264204561710358,1104.234970867894,840.082691587061,1098.9025549187943,876.8873521000305,2202.2107712765956,1832.8788664269894,133.92857142857142,0.06357006316489362,0.055107810120186965,threatened,threatened_141_processed_aug2.wav
0.33548662066459656,0.19666151702404022,0.18289513885974884,0.22900497913360596,0.14351290464401245,0.14659203588962555,0.24749037623405457,0.3317427933216095,0.35125622153282166,0.3908640742301941,0.4855959415435791,0.41205474734306335,0.3159906566143036,0.22429530322551727,0.1984681338071823,0.3158317804336548,0.22558805346488953,0.1919180005788803,0.2871394753456116,0.3155685365200043,0.3066272735595703,0.3083128035068512,0.3677859902381897,0.360411137342453,-2.02579285542015e-05,0.032355986535549164,0.0,-43.13299560546875,-80.0,16.33237075805664,-0.748272180557251,0.12921805679798126,-0.39675891399383545,-0.09998226165771484,-0.07518095523118973,-0.11925005167722702,-0.03162744268774986,0.3533552587032318,-0.00608803378418088,-0.13454461097717285,0.08675602823495865,-0.049564868211746216,0.036875609308481216,-214.78445434570312,42.832637786865234,-67.52815246582031,-24.501380920410156,-36.75967025756836,-28.885478973388672,-17.760875701904297,-18.878726959228516,1.8184908628463745,-19.655181884765625,-23.653657913208008,1.1926249265670776,4.990447521209717,118.30103302001953,26.469322204589844,30.398893356323242,10.1675443649292,14.335183143615723,21.279438018798828,6.619797229766846,12.066534042358398,6.731487274169922,11.04285717010498,11.508574485778809,11.066847801208496,20.674701690673828,-9.949388186214492e-06,0.05424311384558678,1877.4384765625,888.0328369140625,297.24359130859375,1580.19482421875,522.5950317382812,0.06194865331053734,0.03950389847159386,1659.4761842732732,225.43667770288675,2038.261429313571,411.05880652777637,3663.3976063829787,897.6426435741311,110.29411764705883,0.17169319315159576,0.05623512269917209,threatened,threatened_092_processed_aug1.wav
0.4487210810184479,0.5303164124488831,0.44266006350517273,0.4764969050884247,0.6457979083061218,0.5355980396270752,0.47410818934440613,0.3868495523929596,0.37886324524879456,0.3006383776664734,0.319618821144104,0.37804165482521057,0.2719513475894928,0.30221450328826904,0.28443780541419983,0.28144440054893494,0.31798219680786133,0.2783242166042328,0.28178995847702026,0.22731447219848633,0.25449806451797485,0.2036048024892807,0.24707891047000885,0.24562598764896393,-3.4531169603724265e-06,0.03963441029191017,0.0,-46.04778289794922,-80.0,14.528715133666992,-5.436276912689209,-1.460286259651184,0.08599628508090973,-0.26352739334106445,0.040013302117586136,-0.06446722894906998,0.2561319172382355,0.0856495127081871,0.11307749897241592,-0.04036599025130272,0.0424993634223938,0.03337376192212105,0.12206507474184036,-224.97702026367188,118.21244049072266,-1.3939838409423828,25.763376235961914,-2.1373050212860107,-0.5959141850471497,-15.721959114074707,-11.318622589111328,-6.387786388397217,1.789552927017212,-6.671873092651367,-4.693390369415283,-14.047456741333008,89.49178314208984,33.435672760009766,14.402817726135254,11.856454849243164,9.59671401977539,6.526263236999512,9.615987777709961,7.912533283233643,6.51262092590332,9.875128746032715,4.157900810241699,4.460143089294434,5.1061835289001465,-1.31396143387974e-06,0.041960280388593674,742.8970336914062,309.0445556640625,164.7106475830078,578.1864013671875,150.55996704101562,0.05239475145936012,0.04437340050935745,1540.730893006095,473.9702004932478,1346.2709620760256,700.9208731420728,2762.466755319149,1535.15226111907,93.75,0.08289872839095745,0.05823423451674529,threatened,threatened_007_processed_aug3.wav
0.2444939762353897,0.2605150640010834,0.24542398750782013,0.21873332560062408,0.27788597345352173,0.334720253944397,0.3099345862865448,0.3777211010456085,0.5512197017669678,0.6361693143844604,0.43118181824684143,0.26098960638046265,0.22488099336624146,0.2579469084739685,0.24453407526016235,0.21892639994621277,0.2811397612094879,0.3388942778110504,0.2962094843387604,0.27056238055229187,0.3519660532474518,0.38557109236717224,0.29463058710098267,0.2120116502046585,-6.781420779589098e-06,0.03168310597538948,0.0,-53.0042610168457,-80.0,19.7817440032959,-0.3924192488193512,0.035384126007556915,0.5465893149375916,0.03058336116373539,0.4843592643737793,0.5457860827445984,0.2064700573682785,0.056774530559778214,0.006516717839986086,-0.13358287513256073,0.04842100664973259,-0.19506989419460297,-0.21234501898288727,-245.6173553466797,65.24437713623047,-33.42009353637695,-25.664566040039062,-19.890071868896484,-11.333747863769531,-6.377832412719727,-17.055572509765625,-2.1795754432678223,-20.554067611694336,0.20832520723342896,-3.008164644241333,4.648606300354004,179.9615936279297,50.06659698486328,33.102684020996094,20.50801658630371,20.789674758911133,17.471391677856445,8.679215431213379,14.171473503112793,14.983054161071777,16.60892677307129,15.126714706420898,11.813983917236328,16.24245834350586,-3.236056727473624e-05,0.09288517385721207,2683.94189453125,792.8095092773438,152.49642944335938,2531.445556640625,616.1778564453125,0.0851338654756546,0.07161533832550049,1789.383645930611,526.906538851947,2021.0530083476624,763.6392143876608,3725.4820478723404,1810.870206619257,81.52173913043478,0.16620782081117022,0.06477603532659462,threatened,threatened_058_processed.wav
0.3091007471084595,0.3901236653327942,0.3968980312347412,0.37251001596450806,0.31390538811683655,0.2931540310382843,0.23112982511520386,0.23239225149154663,0.22487039864063263,0.21241894364356995,0.22774510085582733,0.30817434191703796,0.3257412314414978,0.3776170015335083,0.3739195168018341,0.3468349575996399,0.3378194272518158,0.3476637601852417,0.2658900320529938,0.319940984249115,0.2666657865047455,0.22982579469680786,0.24911370873451233,0.31799378991127014,-4.954909513799066e-07,0.11852573603391647,0.0,-51.084232330322266,-80.0,19.38454246520996,-3.9902260303497314,-2.059119462966919,-0.1750328242778778,0.09476456791162491,0.2949664890766144,0.29765793681144714,0.12229974567890167,-0.01140481885522604,0.20603027939796448,-0.1737392097711563,0.2628685235977173,0.18503761291503906,0.05289836600422859,-206.24713134765625,83.19696044921875,3.8571383953094482,-1.6160169839859009,11.579794883728027,-12.244341850280762,-4.900559902191162,5.28140926361084,-21.00516128540039,6.785557746887207,-5.485191345214844,-1.4850252866744995,-5.127575397491455,176.3602752685547,56.23334884643555,23.315139770507812,24.964584350585938,17.045902252197266,17.673582077026367,10.620237350463867,13.885200500488281,17.482309341430664,10.383213996887207,8.2715425491333,7.060441017150879,6.616848945617676,-2.2250334950513206e-05,0.11101021617650986,1249.239501953125,387.8177185058594,153.37509155273438,1095.8643798828125,215.5298309326172,0.145623579621315,0.11114886403083801,1392.0670506860074,790.3446613504439,1382.7181590103182,1151.583163017656,2586.7686170212764,2135.916873389288,85.22727272727273,0.11118787400265957,0.1321877812434983,threatened,threatened_108_processed.wav
0.37366992235183716,0.4465771019458771,0.4680503010749817,0.4035763144493103,0.30959370732307434,0.3730512857437134,0.3749500513076782,0.24451535940170288,0.28452780842781067,0.2684086859226227,0.27805525064468384,0.35278210043907166,0.2922547459602356,0.3174905478954315,0.3295990526676178,0.3351845145225525,0.26125195622444153,0.3001318871974945,0.3205569386482239,0.24440576136112213,0.3328874409198761,0.2936444580554962,0.2939527630805969,0.34897562861442566,-0.013318917714059353,0.06522168219089508,1.9073486328125e-06,-33.569793701171875,-69.15096282958984,10.685593605041504,1.7669631242752075,0.1914871335029602,-0.8709298968315125,-0.6257670521736145,-0.42380714416503906,-0.20574218034744263,0.1428608000278473,-0.17663918435573578,-0.20504876971244812,0.02168622426688671,-0.1891016662120819,-0.06743929535150528,-0.20463667809963226,-62.38307189941406,29.96530532836914,-70.97622680664062,-2.682030200958252,-9.632218360900879,11.17250919342041,6.012584209442139,5.868790626525879,-5.010221004486084,2.328685998916626,4.0842976570129395,1.3625200986862183,-12.772558212280273,47.93198013305664,39.58918762207031,17.712142944335938,16.57688331604004,22.070554733276367,13.705111503601074,11.140201568603516,9.605325698852539,13.785482406616211,12.044448852539062,13.057924270629883,9.198452949523926,9.997612953186035,-0.00021389839821495116,0.09472314268350601,2382.51220703125,1401.5572509765625,814.6251220703125,1567.8870849609375,473.5880432128906,0.1406228095293045,0.036134716123342514,1594.2190609889692,182.7933647107061,2304.7431003048864,419.5061721674972,4026.6788563829787,828.135514014,133.92857142857142,0.20404961768617022,0.05803875199330707,threatened,threatened_064_processed_aug3.wav
